first_name,second_name,season,element_type,cost_change_start,now_cost,form,ict_index,chance_of_playing_next_round,points_per_game,total_points,player_id,team_id,start_cost,position
Matteo,Darmian,1617,2,-5,50,0.0,29.4,None,3.9,70,matteo_darmian,Manchester United,55,DEF
Cameron,Borthwick-Jackson,1617,2,-1,44,0.0,0.0,0,0.0,0,cameron_borthwick_jackson,Manchester United,45,DEF
Timothy,Fosu-Mensah,1617,2,-4,41,0.0,2.4,100,2.3,9,timothy_fosu_mensah,Manchester United,45,DEF
Daley,Blind,1617,2,-3,52,0.0,108.2,100,4.3,98,daley_blind,Manchester United,55,DEF
Eric,Bailly,1617,2,0,55,0.0,61.2,100,4.2,105,eric_bailly,Manchester United,55,DEF
Juan,Mata,1617,3,-3,72,0.0,179.9,100,4.1,102,juan_mata,Manchester United,75,MID
Marouane,Fellaini,1617,3,-2,58,0.0,90.9,75,1.7,48,marouane_fellaini,Manchester United,60,MID
Memphis,Depay,1617,3,-4,71,0.0,0.7,0,0.8,3,memphis_depay,Manchester United,75,MID
Michael,Carrick,1617,3,-3,42,0.0,54.5,100,1.8,42,michael_carrick,Manchester United,45,MID
Ashley,Young,1617,3,-5,50,0.0,37.6,0,2.2,26,ashley_young,Manchester United,55,MID
Adnan,Januzaj,1617,3,-2,53,0.0,106.4,100,2.0,49,adnan_januzaj,Sunderland,55,MID
Ander,Herrera,1617,3,-3,62,0.0,159.2,100,3.1,97,ander_herrera,Manchester United,65,MID
Andreas,Pereira,1617,3,-1,44,0.0,0.0,0,0.0,0,andreas_pereira,Manchester United,45,MID
Morgan,Schneiderlin,1617,3,-5,45,0.0,42.0,100,2.2,37,morgan_schneiderlin,Everton,50,MID
Bastian,Schweinsteiger,1617,3,-4,51,0.0,0.0,0,0.0,0,bastian_schweinsteiger,Manchester United,55,MID
Jesse,Lingard,1617,3,-4,56,0.0,118.0,100,2.4,60,jesse_lingard,Manchester United,60,MID
Anthony,Martial,1617,3,-3,92,0.0,136.2,100,3.8,95,anthony_martial,Manchester United,95,MID
Henrikh,Mkhitaryan,1617,3,-8,87,0.0,126.2,100,3.0,73,henrikh_mkhitaryan,Manchester United,95,MID
Wayne,Rooney,1617,4,-4,86,0.0,160.2,100,3.0,76,wayne_rooney,Manchester United,90,FWD
James,Wilson,1617,4,0,50,0.0,0.0,0,0.0,0,james_wilson,Manchester United,50,FWD
Marcus,Rashford,1617,4,-6,64,0.0,145.5,100,2.4,76,marcus_rashford,Manchester United,70,FWD
Zlatan,Ibrahimovic,1617,4,-1,114,0.0,327.3,0,5.8,163,zlatan_ibrahimovic,Manchester United,115,FWD
Dimitrios,Konstantopoulos,1617,1,-4,41,0.0,0.0,None,0.0,0,dimitrios_konstantopoulos,Middlesbrough,45,GK
Víctor,Valdés,1617,1,0,45,0.0,61.0,100,3.6,102,victor_valdes,Middlesbrough,45,GK
Daniel,Ayala,1617,2,-3,47,0.0,39.8,100,2.2,31,daniel_ayala,Middlesbrough,50,DEF
George,Friend,1617,2,-3,42,0.0,82.0,100,2.5,59,george_friend,Middlesbrough,45,DEF
Dael,Fry,1617,2,0,40,0.0,0.0,100,0.0,0,dael_fry,Middlesbrough,40,DEF
Ben,Gibson,1617,2,4,49,0.0,112.2,None,3.2,121,ben_gibson,Middlesbrough,45,DEF
Emilio,Nsue Lopez,1617,2,-4,41,0.0,11.9,0,2.5,10,emilio_nsue_lopez,Middlesbrough,45,DEF
Bernardo,Espinosa Zúñiga,1617,2,-3,42,0.0,27.4,100,3.2,35,bernardo_espinosa_zuniga,Middlesbrough,45,DEF
Albert,Adomah,1617,3,-1,54,0.0,6.0,0,1.5,3,albert_adomah,Middlesbrough,55,MID
Stewart,Downing,1617,3,-7,48,0.0,117.7,None,2.6,77,stewart_downing,Middlesbrough,55,MID
Adam,Clayton,1617,3,-2,43,0.0,84.8,100,2.1,70,adam_clayton,Middlesbrough,45,MID
Grant,Leadbitter,1617,3,-7,43,0.0,31.9,100,2.2,28,grant_leadbitter,Middlesbrough,50,MID
Adam,Reach,1617,3,-1,44,0.0,0.0,0,0.0,0,adam_reach,Middlesbrough,45,MID
Adam,Forshaw,1617,3,0,45,0.0,102.5,None,2.3,77,adam_forshaw,Middlesbrough,45,MID
Carlos,De Pena,1617,3,-3,42,0.0,0.0,0,0.0,0,carlos_de_pena,Middlesbrough,45,MID
Julien,de Sart,1617,3,-2,43,0.0,0.0,0,0.0,0,julien_de_sart,Middlesbrough,45,MID
Viktor,Fischer,1617,3,-6,49,0.0,37.0,100,1.9,25,viktor_fischer,Middlesbrough,55,MID
Marten,de Roon,1617,3,-2,43,0.0,100.1,100,2.8,91,marten_de_roon,Middlesbrough,45,MID
David,Nugent,1617,4,-4,46,0.0,0.7,0,1.0,4,david_nugent,Middlesbrough,50,FWD
Jordan,Rhodes,1617,4,-6,54,0.0,15.4,0,1.3,8,jordan_rhodes,Middlesbrough,60,FWD
Cristhian,Stuani,1617,4,-4,46,0.0,78.3,100,2.3,54,cristhian_stuani,Middlesbrough,50,FWD
Fraser,Forster,1617,1,0,50,0.0,56.4,100,3.5,134,fraser_forster,Southampton,50,GK
Paulo,Gazzaniga,1617,1,0,45,0.0,0.0,0,0.0,0,paulo_gazzaniga,Southampton,45,GK
Ryan,Bertrand,1617,2,1,56,0.0,121.5,100,4.4,123,ryan_bertrand,Southampton,55,DEF
Jose,Fonte,1617,2,-2,53,0.0,100.2,100,3.0,98,jose_fonte,West Ham United,55,DEF
Maya,Yoshida,1617,2,0,45,0.0,87.5,None,3.4,78,maya_yoshida,Southampton,45,DEF
Matt,Targett,1617,2,-4,41,0.0,16.5,100,2.4,12,matt_targett,Southampton,45,DEF
Florin,Gardos,1617,2,0,40,0.0,0.0,100,0.0,0,florin_gardos,Southampton,40,DEF
Cédric,Soares,1617,2,-1,49,0.0,139.6,100,3.4,102,cedric_soares,Southampton,50,DEF
Cuco,Martina,1617,2,-2,43,0.0,22.7,None,3.4,31,cuco_martina,Southampton,45,DEF
Virgil,van Dijk,1617,2,1,56,0.0,86.0,75,3.6,75,virgil_van_dijk,Southampton,55,DEF
Nathan,Redmond,1617,3,-1,59,0.0,243.8,100,3.4,126,nathan_redmond,Southampton,60,MID
Steven,Davis,1617,3,-4,51,0.0,138.9,100,2.4,77,steven_davis,Southampton,55,MID
James,Ward-Prowse,1617,3,-5,50,0.0,160.7,100,3.1,92,james_ward_prowse,Southampton,55,MID
Harrison,Reed,1617,3,-2,43,0.0,1.3,100,1.0,3,harrison_reed,Southampton,45,MID
Dusan,Tadic,1617,3,-6,69,0.0,242.0,100,3.3,108,dusan_tadic,Southampton,75,MID
Jordy,Clasie,1617,3,-4,46,0.0,33.3,100,2.4,38,jordy_clasie,Southampton,50,MID
Oriol,Romeu Vidal,1617,3,-1,44,0.0,110.7,100,2.3,80,oriol_romeu_vidal,Southampton,45,MID
Jay,Rodriguez,1617,3,-6,59,0.0,89.4,100,3.0,73,jay_rodriguez,Southampton,65,MID
Pierre-Emile,Højbjerg,1617,3,-3,42,0.0,74.1,100,1.7,38,pierre_emile_hojbjerg,Southampton,45,MID
Shane,Long,1617,4,-4,61,0.0,100.1,75,1.8,57,shane_long,Southampton,65,FWD
Charlie,Austin,1617,4,-2,63,0.0,97.9,100,4.1,62,charlie_austin,Southampton,65,FWD
Shay,Given,1617,1,-3,42,0.0,14.4,None,2.6,13,shay_given,Stoke City,45,GK
Jack,Butland,1617,1,-5,45,0.0,12.2,100,4.0,20,jack_butland,Stoke City,50,GK
Jakob,Haugaard,1617,1,-2,43,0.0,0.0,0,0.0,0,jakob_haugaard,Stoke City,45,GK
Ryan,Shawcross,1617,2,-1,49,0.0,119.3,100,2.7,94,ryan_shawcross,Stoke City,50,DEF
Marc,Wilson,1617,2,-2,38,0.0,10.3,100,0.0,0,marc_wilson,West Bromwich Albion,40,DEF
Geoff,Cameron,1617,2,-3,42,0.0,69.6,100,3.1,58,geoff_cameron,Stoke City,45,DEF
Erik,Pieters,1617,2,1,46,0.0,107.1,100,2.9,103,erik_pieters,Stoke City,45,DEF
Marc,Muniesa,1617,2,-5,40,0.0,28.2,100,3.4,34,marc_muniesa,Stoke City,45,DEF
Phil,Bardsley,1617,2,-3,42,0.0,35.4,100,1.8,27,phil_bardsley,Stoke City,45,DEF
Philipp,Wollscheid,1617,2,0,45,0.0,5.0,0,0.5,1,philipp_wollscheid,Stoke City,45,DEF
Glen,Johnson,1617,2,-3,47,0.0,62.8,100,2.4,56,glen_johnson,Stoke City,50,DEF
Dionatan do Nascimento,Teixeira,1617,2,0,40,0.0,0.0,0,0.0,0,dionatan_do_nascimento_teixeira,Stoke City,40,DEF
Stephen,Ireland,1617,3,-1,44,0.0,0.0,75,0.0,0,stephen_ireland,Stoke City,45,MID
Charlie,Adam,1617,3,-4,46,0.0,106.7,100,2.5,59,charlie_adam,Stoke City,50,MID
Glenn,Whelan,1617,3,-3,42,0.0,77.0,100,2.1,62,glenn_whelan,Stoke City,45,MID
Jonathan,Walters,1617,3,-7,53,0.0,98.0,100,3.1,72,jonathan_walters,Stoke City,60,MID
Marko,Arnautovic,1617,3,-4,71,0.0,216.2,100,3.7,117,marko_arnautovic,Stoke City,75,MID
Ibrahim,Afellay,1617,3,-1,54,0.0,14.8,75,1.3,15,ibrahim_afellay,Stoke City,55,MID
Xherdan,Shaqiri,1617,3,-5,60,0.0,141.6,100,3.8,80,xherdan_shaqiri,Stoke City,65,MID
Giannelli,Imbula,1617,3,-5,45,0.0,22.0,None,2.0,24,giannelli_imbula,Stoke City,50,MID
Bojan,Krkic,1617,3,-5,55,0.0,32.1,0,3.3,30,bojan_krkic,Stoke City,60,MID
Peter,Crouch,1617,4,-6,44,0.0,126.8,100,2.9,79,peter_crouch,Stoke City,50,FWD
Mame Biram,Diouf,1617,4,-3,57,0.0,68.4,100,1.9,51,mame_biram_diouf,Stoke City,60,FWD
Jose Luis,Mato Sanmartín,1617,4,-2,53,0.0,0.0,0,0.0,0,jose_luis_mato_sanmartin,Stoke City,55,FWD
Vito,Mannone,1617,1,-5,40,0.0,24.8,100,3.8,34,vito_mannone,Sunderland,45,GK
Jordan,Pickford,1617,1,2,42,0.0,97.4,100,3.5,102,jordan_pickford,Sunderland,40,GK
Younes,Kaboul,1617,2,-2,43,0.0,71.8,75,2.5,57,younes_kaboul,Watford,45,DEF
John,O'Shea,1617,2,-1,44,0.0,57.0,100,1.7,47,john_o_shea,Sunderland,45,DEF
Billy,Jones,1617,2,-1,44,0.0,113.5,100,2.1,56,billy_jones,Sunderland,45,DEF
Patrick,van Aanholt,1617,2,-1,49,0.0,153.5,100,3.1,98,patrick_van_aanholt,Crystal Palace,50,DEF
Adam,Matthews,1617,2,0,40,0.0,0.0,0,0.0,0,adam_matthews,Sunderland,40,DEF
Lamine,Koné,1617,2,-3,42,0.0,100.2,100,2.3,69,lamine_kone,Sunderland,45,DEF
Jan,Kirchhoff,1617,3,-3,42,0.0,10.9,100,1.7,12,jan_kirchhoff,Sunderland,45,MID
Lee,Cattermole,1617,3,-3,42,0.0,12.6,100,1.5,12,lee_cattermole,Sunderland,45,MID
Sebastian,Larsson,1617,3,-3,47,0.0,71.4,100,1.9,40,sebastian_larsson,Sunderland,50,MID
Jack,Rodwell,1617,3,-2,43,0.0,60.0,100,1.9,38,jack_rodwell,Sunderland,45,MID
Jeremain,Lens,1617,3,-1,59,0.0,9.7,0,1.0,2,jeremain_lens,Sunderland,60,MID
Wahbi,Khazri,1617,3,-5,60,0.0,64.9,100,1.5,31,wahbi_khazri,Sunderland,65,MID
Duncan,Watmore,1617,3,-3,47,0.0,51.4,100,3.1,43,duncan_watmore,Sunderland,50,MID
Fabio,Borini,1617,4,-4,51,0.0,87.4,100,2.0,49,fabio_borini,Sunderland,55,FWD
Jermain,Defoe,1617,4,4,74,0.0,227.0,100,4.5,166,jermain_defoe,Sunderland,70,FWD
Lukasz,Fabianski,1617,1,-2,48,0.0,78.1,100,3.1,116,lukasz_fabianski,Swansea City,50,GK
Kristoffer,Nordfeldt,1617,1,-1,39,0.0,2.5,None,3.0,3,kristoffer_nordfeldt,Swansea City,40,GK
Kyle,Naughton,1617,2,-1,44,0.0,121.3,100,2.6,82,kyle_naughton,Swansea City,45,DEF
Ashley,Williams,1617,2,2,52,0.0,133.9,100,3.5,127,ashley_williams,Everton,50,DEF
Neil,Taylor,1617,2,-4,41,0.0,24.6,0,2.0,22,neil_taylor,Swansea City,45,DEF
Angel,Rangel,1617,2,-4,41,0.0,40.0,100,1.4,26,angel_rangel,Swansea City,45,DEF
Jordi,Amat,1617,2,-2,38,0.0,46.8,100,1.2,21,jordi_amat,Swansea City,40,DEF
Federico,Fernández,1617,2,-3,42,0.0,82.9,100,2.3,63,federico_fernandez,Swansea City,45,DEF
Franck,Tabanou,1617,2,-1,44,0.0,0.0,0,0.0,0,franck_tabanou,Swansea City,45,DEF
Stephen,Kingsley,1617,2,-1,39,0.0,26.2,None,2.2,29,stephen_kingsley,Swansea City,40,DEF
Mike,van der Hoorn,1617,2,-2,43,0.0,24.3,None,2.0,16,mike_van_der_hoorn,Swansea City,45,DEF
Jack,Cork,1617,3,-4,46,0.0,71.6,100,1.7,50,jack_cork,Swansea City,50,MID
Gylfi,Sigurdsson,1617,3,-1,74,0.0,328.3,None,4.8,181,gylfi_sigurdsson,Swansea City,75,MID
Wayne,Routledge,1617,3,-5,45,0.0,105.5,100,2.7,74,wayne_routledge,Swansea City,50,MID
Leon,Britton,1617,3,-1,44,0.0,21.2,100,2.0,32,leon_britton,Swansea City,45,MID
Jay,Fulton,1617,3,-1,44,0.0,18.7,100,1.7,19,jay_fulton,Swansea City,45,MID
Sung-yueng,Ki,1617,3,-5,50,0.0,44.4,100,1.8,41,sung_yueng_ki,Swansea City,55,MID
Jefferson,Montero,1617,3,-5,50,0.0,31.5,75,1.4,18,jefferson_montero,Swansea City,55,MID
André,Ayew,1617,3,-4,71,0.0,105.6,100,3.6,89,andre_ayew,West Ham United,75,MID
Leroy,Fer,1617,3,-2,48,0.0,128.3,100,2.8,95,leroy_fer,Swansea City,50,MID
Nathan,Dyer,1617,3,-3,47,0.0,14.6,75,1.5,12,nathan_dyer,Swansea City,50,MID
Bafétimbi,Gomis,1617,4,0,65,0.0,0.0,0,0.0,0,bafetimbi_gomis,Swansea City,65,FWD
Marvin,Emnes,1617,4,-1,44,0.0,0.0,0,0.0,0,marvin_emnes,Swansea City,45,FWD
Modou,Barrow,1617,4,0,50,0.0,70.5,0,1.9,34,modou_barrow,Swansea City,50,FWD
Hugo,Lloris,1617,1,0,55,0.0,68.7,100,4.2,143,hugo_lloris,Tottenham Hotspur,55,GK
Michel,Vorm,1617,1,-2,48,0.0,6.9,100,3.4,17,michel_vorm,Tottenham Hotspur,50,GK
Toby,Alderweireld,1617,2,-1,64,0.0,108.6,100,4.0,120,toby_alderweireld,Tottenham Hotspur,65,DEF
Danny,Rose,1617,2,-2,58,0.0,99.6,50,4.7,84,danny_rose,Tottenham Hotspur,60,DEF
Kyle,Walker,1617,2,7,62,0.0,140.2,100,4.3,142,kyle_walker,Tottenham Hotspur,55,DEF
Jan,Vertonghen,1617,2,3,58,0.0,105.1,100,3.8,126,jan_vertonghen,Tottenham Hotspur,55,DEF
Ben,Davies,1617,2,0,50,0.0,105.8,100,3.9,90,ben_davies,Tottenham Hotspur,50,DEF
Kieran,Trippier,1617,2,-3,47,0.0,40.6,100,4.3,51,kieran_trippier,Tottenham Hotspur,50,DEF
Kevin,Wimmer,1617,2,-5,45,0.0,5.4,100,0.4,2,kevin_wimmer,Tottenham Hotspur,50,DEF
DeAndre,Yedlin,1617,2,-1,44,0.0,0.0,0,0.0,0,deandre_yedlin,Tottenham Hotspur,45,DEF
Eric,Dier,1617,3,-5,50,0.0,120.7,100,2.6,93,eric_dier,Tottenham Hotspur,55,MID
Mousa,Dembélé,1617,3,-1,54,0.0,94.2,100,2.5,76,mousa_dembele,Tottenham Hotspur,55,MID
Nacer,Chadli,1617,3,-7,58,0.0,148.7,100,3.5,110,nacer_chadli,West Bromwich Albion,65,MID
Erik,Lamela,1617,3,-4,66,0.0,62.2,75,3.1,28,erik_lamela,Tottenham Hotspur,70,MID
Christian,Eriksen,1617,3,4,89,0.0,389.7,100,6.1,218,christian_eriksen,Tottenham Hotspur,85,MID
Nabil,Bentaleb,1617,3,0,45,0.0,0.0,0,0.0,0,nabil_bentaleb,Tottenham Hotspur,45,MID
Ryan,Mason,1617,3,-4,46,0.0,39.8,0,1.6,26,ryan_mason,Hull City,50,MID
Tom,Carroll,1617,3,-4,41,0.0,61.0,None,2.9,52,tom_carroll,Swansea City,45,MID
Bamidele,Alli,1617,3,6,91,0.0,301.7,100,6.1,225,bamidele_alli,Tottenham Hotspur,85,MID
Joshua,Onomah,1617,3,-3,42,0.0,3.0,100,1.0,5,joshua_onomah,Tottenham Hotspur,45,MID
Victor,Wanyama,1617,3,-2,48,0.0,157.7,100,2.9,103,victor_wanyama,Tottenham Hotspur,50,MID
Alex,Pritchard,1617,3,0,45,0.0,0.0,0,0.0,0,alex_pritchard,Tottenham Hotspur,45,MID
Heung-Min,Son,1617,3,-3,72,0.0,255.6,50,5.1,174,heung_min_son,Tottenham Hotspur,75,MID
Harry,Kane,1617,4,9,119,0.0,336.0,100,7.5,224,harry_kane,Tottenham Hotspur,110,FWD
Clinton,N'Jie,1617,4,-1,59,0.0,0.0,0,0.0,0,clinton_n_jie,Tottenham Hotspur,60,FWD
Vincent,Janssen,1617,4,-5,75,0.0,89.4,100,2.0,55,vincent_janssen,Tottenham Hotspur,80,FWD
Costel,Pantilimon,1617,1,-3,42,0.0,4.1,100,1.0,2,costel_pantilimon,Watford,45,GK
Heurelho,Gomes,1617,1,-1,49,0.0,84.4,100,3.0,113,heurelho_gomes,Watford,50,GK
Craig,Cathcart,1617,2,-2,43,0.0,33.2,75,2.1,31,craig_cathcart,Watford,45,DEF
Sebastian,Prödl,1617,2,-2,43,0.0,103.8,100,2.0,67,sebastian_prodl,Watford,45,DEF
Juan Carlos,Paredes,1617,2,0,40,0.0,0.0,0,0.0,0,juan_carlos_paredes,Watford,40,DEF
José,Holebas,1617,2,1,46,0.0,144.6,100,2.6,87,jose_holebas,Watford,45,DEF
Allan-Roméo,Nyom,1617,2,-1,44,0.0,78.3,100,2.3,74,allan_romeo_nyom,West Bromwich Albion,45,DEF
Miguel,Britos,1617,2,-3,42,0.0,90.9,100,2.6,71,miguel_britos,Watford,45,DEF
Christian,Kabasele,1617,2,-2,48,0.0,41.7,75,2.2,35,christian_kabasele,Watford,50,DEF
Adlène,Guédioura,1617,3,-3,42,0.0,38.7,100,1.5,26,adlene_guedioura,Middlesbrough,45,MID
Etienne,Capoue,1617,3,0,45,0.0,178.7,100,3.5,131,etienne_capoue,Watford,45,MID
Almen,Abdi,1617,3,0,50,0.0,0.0,0,0.0,0,almen_abdi,Watford,50,MID
Ben,Watson,1617,3,-3,42,0.0,0.6,100,0.3,1,ben_watson,Watford,45,MID
Ikechi,Anya,1617,3,0,45,0.0,0.0,0,1.0,1,ikechi_anya,Watford,45,MID
Valon,Behrami,1617,3,0,45,0.0,33.6,100,1.8,48,valon_behrami,Watford,45,MID
Steven,Berghuis,1617,3,0,50,0.0,0.0,0,0.0,0,steven_berghuis,Watford,50,MID
Nordin,Amrabat,1617,3,0,50,0.0,113.9,100,2.2,65,nordin_amrabat,Watford,50,MID
Mario,Suárez,1617,3,0,45,0.0,0.0,0,0.0,0,mario_suarez,Watford,45,MID
Isaac,Success,1617,3,-3,57,0.0,46.8,100,1.5,28,isaac_success,Watford,60,MID
Troy,Deeney,1617,4,-4,66,0.0,206.8,100,3.5,130,troy_deeney,Watford,70,FWD
Odion,Ighalo,1617,4,-7,68,0.0,70.0,0,2.2,39,odion_ighalo,Watford,75,FWD
Mamadou Obbi,Oularé,1617,4,0,45,0.0,0.0,0,0.0,0,mamadou_obbi_oulare,Watford,45,FWD
Jerome,Sinclair,1617,4,-2,48,0.0,3.5,0,1.2,6,jerome_sinclair,Watford,50,FWD
Boaz,Myhill,1617,1,-4,41,0.0,0.0,100,0.0,0,boaz_myhill,West Bromwich Albion,45,GK
Ben,Foster,1617,1,2,47,0.0,79.5,None,3.0,113,ben_foster,West Bromwich Albion,45,GK
Jonny,Evans,1617,2,-1,44,0.0,100.6,100,2.5,79,jonny_evans,West Bromwich Albion,45,DEF
Jonas,Olsson,1617,2,-3,42,0.0,12.0,0,1.1,8,jonas_olsson,West Bromwich Albion,45,DEF
Craig,Dawson,1617,2,-1,49,0.0,147.9,100,2.8,102,craig_dawson,West Bromwich Albion,50,DEF
Sébastien,Pocognoli,1617,2,0,40,0.0,0.0,0,0.0,0,sebastien_pocognoli,West Bromwich Albion,40,DEF
Cristian,Gamboa,1617,2,0,40,0.0,0.0,0,0.0,0,cristian_gamboa,West Bromwich Albion,40,DEF
Gareth,McAuley,1617,2,5,50,0.0,135.4,100,3.6,131,gareth_mcauley,West Bromwich Albion,45,DEF
James,Chester,1617,2,0,45,0.0,0.0,0,0.0,0,james_chester,West Bromwich Albion,45,DEF
Chris,Brunt,1617,2,-2,48,0.0,153.1,100,3.2,99,chris_brunt,West Bromwich Albion,50,DEF
Darren,Fletcher,1617,3,-1,44,0.0,101.2,100,2.7,103,darren_fletcher,West Bromwich Albion,45,MID
Craig,Gardner,1617,3,-4,51,0.0,18.3,0,1.6,14,craig_gardner,West Bromwich Albion,55,MID
James,Morrison,1617,3,-7,43,0.0,93.7,100,2.7,84,james_morrison,West Bromwich Albion,50,MID
Claudio,Yacob,1617,3,-2,43,0.0,49.0,100,1.6,54,claudio_yacob,West Bromwich Albion,45,MID
Callum,McManaman,1617,3,-2,43,0.0,0.0,0,0.0,0,callum_mcmanaman,West Bromwich Albion,45,MID
James,McClean,1617,3,-2,48,0.0,98.2,100,1.5,52,james_mcclean,West Bromwich Albion,50,MID
Jonathan,Leko,1617,3,-4,41,0.0,7.6,100,1.3,12,jonathan_leko,West Bromwich Albion,45,MID
Matt,Phillips,1617,3,-2,53,0.0,142.3,100,4.3,115,matt_phillips,West Bromwich Albion,55,MID
Rickie,Lambert,1617,4,-1,54,0.0,5.5,0,1.0,1,rickie_lambert,West Bromwich Albion,55,FWD
Saido,Berahino,1617,4,-5,60,0.0,40.0,100,1.5,26,saido_berahino,Stoke City,65,FWD
Salomón,Rondón,1617,4,-2,63,0.0,227.8,100,3.1,118,salomon_rondon,West Bromwich Albion,65,FWD
Adrián,San Miguel del Castillo,1617,1,-4,46,0.0,37.7,None,4.0,64,adrian_san_miguel_del_castillo,West Ham United,50,GK
Darren,Randolph,1617,1,-1,44,0.0,48.7,None,3.1,69,darren_randolph,West Ham United,45,GK
James,Collins,1617,2,-3,42,0.0,71.6,100,3.1,69,james_collins,West Ham United,45,DEF
Winston,Reid,1617,2,-1,49,0.0,104.0,75,3.4,102,winston_reid,West Ham United,50,DEF
Aaron,Cresswell,1617,2,-4,51,0.0,71.2,100,2.3,60,aaron_cresswell,West Ham United,55,DEF
Reece,Oxford,1617,2,-3,42,0.0,0.0,0,0.0,0,reece_oxford,West Ham United,45,DEF
Angelo,Ogbonna,1617,2,-3,47,0.0,51.6,100,2.3,45,angelo_ogbonna,West Ham United,50,DEF
Sam,Byram,1617,2,-3,42,0.0,39.4,100,1.6,29,sam_byram,West Ham United,45,DEF
Mark,Noble,1617,3,-3,62,0.0,95.9,75,2.4,71,mark_noble,West Ham United,65,MID
Cheikhou,Kouyaté,1617,3,-5,50,0.0,80.5,75,2.5,79,cheikhou_kouyate,West Ham United,55,MID
Pedro,Obiang,1617,3,-2,43,0.0,49.4,75,2.5,55,pedro_obiang,West Ham United,45,MID
Dimitri,Payet,1617,3,-5,90,0.0,202.6,0,4.5,81,dimitri_payet,West Ham United,95,MID
Manuel,Lanzini,1617,3,-6,59,0.0,213.5,100,3.8,133,manuel_lanzini,West Ham United,65,MID
Josh,Cullen,1617,3,-2,43,0.0,0.0,100,0.0,0,josh_cullen,West Ham United,45,MID
Michail,Antonio,1617,3,-3,67,0.0,222.7,75,4.6,132,michail_antonio,West Ham United,70,MID
Håvard,Nordtveit,1617,3,-3,47,0.0,26.1,100,1.9,31,havard_nordtveit,West Ham United,50,MID
Sofiane,Feghouli,1617,3,-5,50,0.0,84.9,100,2.6,55,sofiane_feghouli,West Ham United,55,MID
Gökhan,Töre,1617,3,-2,53,0.0,14.6,75,2.0,10,gokhan_tore,West Ham United,55,MID
Andy,Carroll,1617,4,-6,59,0.0,119.2,75,3.8,69,andy_carroll,West Ham United,65,FWD
Enner,Valencia,1617,4,-3,52,0.0,79.0,100,2.3,54,enner_valencia,Everton,55,FWD
Diafra,Sakho,1617,4,-3,57,0.0,10.7,75,3.0,12,diafra_sakho,West Ham United,60,FWD
Nick,Pope,1617,1,-1,39,0.0,0.0,100,0.0,0,nick_pope,Burnley,40,GK
Paul,Robinson,1617,1,0,40,0.0,6.6,None,1.7,5,paul_robinson,Burnley,40,GK
Johann Berg,Gudmundsson,1617,3,-7,48,0.0,64.8,100,2.4,47,johann_berg_gudmundsson,Burnley,55,MID
Ragnar,Klavan,1617,2,-6,44,0.0,44.0,100,2.1,43,ragnar_klavan,Liverpool,50,DEF
Marko,Grujic,1617,3,-7,43,0.0,6.1,100,0.8,4,marko_grujic,Liverpool,50,MID
Jason,Denayer,1617,2,-3,47,0.0,43.7,100,2.3,56,jason_denayer,Sunderland,50,DEF
Antonio,Barragán,1617,2,-2,43,0.0,71.5,100,2.7,71,antonio_barragan,Middlesbrough,45,DEF
Álvaro,Negredo,1617,4,-4,61,0.0,207.1,100,3.6,130,alvaro_negredo,Middlesbrough,65,FWD
Juan,Zuñiga,1617,2,-4,41,0.0,30.1,100,1.8,38,juan_zuniga,Watford,45,DEF
Tommie,Hoban,1617,2,0,40,0.0,0.0,0,0.0,0,tommie_hoban,Watford,40,DEF
Brice,Dja Djédjé,1617,2,-1,44,0.0,0.0,0,0.0,0,brice_dja_djedje,Watford,45,DEF
Abdoulaye,Doucouré,1617,3,-4,46,0.0,61.1,100,1.9,38,abdoulaye_doucoure,Watford,50,MID
Matej,Vydra,1617,4,0,45,0.0,0.0,0,1.0,1,matej_vydra,Watford,45,FWD
Rob,Holding,1617,2,-4,41,0.0,32.2,None,3.6,32,rob_holding,Arsenal,45,DEF
Georginio,Wijnaldum,1617,3,-5,75,0.0,198.5,100,4.1,149,georginio_wijnaldum,Liverpool,80,MID
Ramadan,Sobhi,1617,3,-7,48,0.0,38.5,100,2.1,36,ramadan_sobhi,Stoke City,55,MID
Ola,Aina,1617,2,-5,45,0.0,2.3,100,1.0,3,ola_aina,Chelsea,50,DEF
Idrissa,Gueye,1617,3,0,50,0.0,122.9,100,2.4,80,idrissa_gueye,Everton,50,MID
Leroy,Sané,1617,3,-3,77,0.0,153.7,75,4.0,105,leroy_sane,Manchester City,80,MID
Bradley,Guzan,1617,1,-3,42,0.0,22.9,None,3.6,36,bradley_guzan,Middlesbrough,45,GK
Gastón,Ramírez,1617,3,-3,52,0.0,115.6,100,2.5,59,gaston_ramirez,Middlesbrough,55,MID
Jérémy,Pied,1617,2,-3,47,0.0,6.3,100,1.3,5,jeremy_pied,Southampton,50,DEF
Chuba,Akpom,1617,4,-4,51,0.0,0.0,0,0.0,0,chuba_akpom,Arsenal,55,FWD
Sullay,Kaikai,1617,3,0,45,0.0,0.5,0,1.0,1,sullay_kaikai,Crystal Palace,45,MID
Mason,Holgate,1617,2,-4,41,0.0,52.3,None,3.0,54,mason_holgate,Everton,45,DEF
Benjamin,Chilwell,1617,2,-2,43,0.0,27.2,100,1.6,19,benjamin_chilwell,Leicester City,45,DEF
